file,label,cluster2,cluster3,cluster4,cluster8,cluster10,cluster20,cluster30,cluster50,cluster100
left29008_top21982.jpg,1,0,1,2,5,9,5,23,5,9
left29024_top43748.jpg,1,0,0,0,0,4,14,24,41,76
left29044_top52042.jpg,1,0,1,2,7,9,15,20,24,9
left29044_top64274.jpg,1,1,2,1,5,1,4,4,43,16
left29060_top130294.jpg,1,1,1,2,5,7,4,4,35,29
left29072_top49908.jpg,1,1,2,1,2,6,9,3,16,12
left29108_top150596.jpg,1,0,1,2,1,0,0,6,7,31
left29108_top22524.jpg,1,1,1,2,3,7,4,11,30,56
left29116_top138134.jpg,1,1,2,1,5,1,8,1,35,72
left29116_top161728.jpg,1,1,1,2,3,7,4,11,4,56
left29130_top108278.jpg,1,0,1,3,7,3,10,15,12,71
left29132_top25732.jpg,1,1,2,1,2,6,9,3,16,43
left29132_top46640.jpg,1,0,0,3,7,3,11,0,45,92
left29134_top114454.jpg,1,1,2,1,5,2,7,7,0,95
left29138_top13854.jpg,1,1,2,1,2,2,3,21,23,85
left29152_top163098.jpg,1,0,1,2,3,9,15,6,21,62
left29152_top48238.jpg,1,1,2,1,5,1,8,2,3,90
left29160_top77444.jpg,1,0,1,3,1,0,1,5,33,18
left29164_top15554.jpg,1,0,0,3,6,5,18,19,1,58
left29180_top17824.jpg,1,1,2,1,2,6,9,3,16,43
left29184_top13778.jpg,1,1,2,1,5,6,9,7,0,75
left29208_top76730.jpg,1,0,0,3,6,5,12,12,26,40
left29216_top18628.jpg,1,0,0,0,7,3,10,29,13,52
left29220_top40236.jpg,1,1,1,2,5,6,5,23,43,28
left29236_top157022.jpg,1,0,0,0,7,3,5,20,36,10
left29236_top17822.jpg,1,1,1,2,7,9,4,11,20,10
left29246_top6572.jpg,1,0,0,3,6,5,11,0,2,67
left29256_top61948.jpg,1,1,2,1,2,7,17,8,34,78
left29270_top142566.jpg,1,0,0,3,7,5,5,20,24,9
left29296_top116086.jpg,1,1,2,1,2,6,9,2,16,14
left29304_top111408.jpg,1,0,0,0,0,4,5,18,9,48
left29312_top101494.jpg,1,0,0,0,4,8,7,13,49,38
left29316_top155426.jpg,1,0,0,3,5,1,8,29,13,26
left29320_top164404.jpg,1,1,1,2,3,9,15,6,19,62
left29326_top173524.jpg,1,1,2,0,4,8,7,28,11,45
left29340_top27434.jpg,1,1,2,1,3,7,2,3,14,43
left29358_top128340.jpg,1,0,0,0,7,3,10,26,48,25
left29372_top163856.jpg,1,1,1,2,3,9,4,11,43,56
left29380_top14570.jpg,1,1,2,1,4,1,10,29,3,25
left29380_top17358.jpg,1,0,1,2,4,8,15,6,7,2
left29388_top151042.jpg,1,1,2,1,5,1,8,29,3,26
left29388_top83068.jpg,1,0,1,2,1,9,5,20,24,32
left29420_top155778.jpg,1,0,0,0,0,4,1,13,32,7
left29460_top163030.jpg,1,1,2,1,3,7,17,11,5,6
left29468_top175112.jpg,1,1,2,1,5,1,8,4,3,72
left29474_top132598.jpg,1,1,1,2,3,9,2,27,4,74
left29476_top133160.jpg,1,1,1,2,3,9,2,23,37,74
left29478_top40216.jpg,1,1,2,1,2,6,9,2,32,14
left29496_top25548.jpg,1,0,1,2,7,9,5,20,24,9
left29506_top25460.jpg,1,1,2,1,2,2,3,21,23,85
left29512_top26982.jpg,1,1,1,2,3,9,5,11,5,10
left29516_top131262.jpg,1,0,1,2,7,3,10,26,48,81
left29516_top137448.jpg,1,1,2,1,5,6,4,4,43,13
left29518_top46448.jpg,1,1,2,1,2,6,9,7,0,69
left29540_top119142.jpg,1,1,2,1,2,7,17,8,34,78
left29560_top31334.jpg,1,1,1,2,3,9,4,23,43,16
left29564_top71486.jpg,1,1,1,2,3,9,15,6,21,62
left29568_top66516.jpg,1,0,0,3,7,3,10,20,36,52
left29592_top81926.jpg,1,0,0,3,6,5,11,16,31,92
left29596_top18642.jpg,1,0,1,2,7,3,5,20,24,10
left29608_top77276.jpg,1,0,1,2,3,9,5,20,24,9
left29620_top46900.jpg,1,1,2,1,5,7,17,8,5,16
left29642_top18444.jpg,1,0,0,3,6,5,11,16,44,67
left29644_top151254.jpg,1,1,2,1,2,2,8,2,3,95
left29652_top92174.jpg,1,1,2,1,5,1,8,1,35,72
left29656_top169354.jpg,1,1,2,1,5,1,8,29,3,10
left29664_top107866.jpg,1,0,1,2,1,6,6,25,28,89
left29664_top69290.jpg,1,0,1,2,1,0,0,15,7,79
left29668_top14124.jpg,1,1,2,1,2,2,3,21,42,44
left29670_top170192.jpg,1,0,1,2,1,0,0,6,7,31
left29672_top69290.jpg,1,1,1,2,3,3,0,15,7,31
left29678_top151190.jpg,1,0,0,0,1,6,16,23,37,8
left29696_top6452.jpg,1,1,1,2,3,7,13,22,7,22
left29712_top111448.jpg,1,0,0,0,0,9,5,18,24,8
left29712_top123062.jpg,1,1,1,2,3,9,5,14,20,32
left29724_top45612.jpg,1,0,0,3,6,5,11,16,44,24
left29728_top23504.jpg,1,0,1,2,1,0,6,23,28,32
left29728_top89392.jpg,1,0,0,3,6,5,11,16,44,67
left29744_top10750.jpg,1,1,2,1,4,6,9,22,32,69
left29760_top74930.jpg,1,0,1,2,3,9,0,27,18,77
left29768_top66212.jpg,1,0,0,3,6,5,11,0,44,67
left29784_top79736.jpg,1,0,0,3,6,5,11,16,31,67
left29800_top44730.jpg,1,0,0,3,6,5,11,0,15,3
left29816_top175082.jpg,1,0,0,3,6,5,11,16,31,67
left29816_top50186.jpg,1,1,1,2,3,7,4,3,30,66
left29828_top154844.jpg,1,1,1,2,3,9,2,23,4,56
left29834_top116148.jpg,1,1,2,2,3,7,17,14,5,6
left29846_top129470.jpg,1,1,2,1,4,6,9,2,32,46
left29848_top105144.jpg,1,1,1,2,3,9,5,11,5,10
left29852_top108646.jpg,1,0,1,2,1,0,6,25,28,37
left29856_top109332.jpg,1,0,0,3,6,5,11,16,2,4
left29856_top90964.jpg,1,0,0,3,6,5,12,0,44,67
left29862_top123502.jpg,1,1,2,1,4,8,13,22,25,34
left29868_top99612.jpg,1,0,0,0,4,8,1,17,2,4
left29870_top130546.jpg,1,0,0,0,4,8,19,28,29,49
left29878_top64982.jpg,1,1,2,1,3,7,17,8,35,25
left29900_top35268.jpg,1,0,1,0,4,8,19,6,21,33
left29904_top111504.jpg,1,1,2,0,5,1,5,29,5,16
left29916_top9998.jpg,1,0,1,2,4,8,15,6,7,2
left29920_top6560.jpg,1,1,2,2,3,7,17,14,30,66
left29932_top95124.jpg,1,1,2,1,2,2,3,21,23,95
left29946_top17502.jpg,1,0,1,2,1,0,0,15,7,79
left29956_top26722.jpg,1,1,1,0,3,9,5,7,24,8
left29962_top14570.jpg,1,1,2,1,5,7,4,4,43,35
left29972_top11430.jpg,1,0,1,0,0,9,19,20,36,83
left29986_top65936.jpg,1,0,1,2,3,9,5,20,20,20
left29990_top142368.jpg,1,0,0,3,6,5,11,16,45,65
left29994_top67308.jpg,1,0,0,3,6,5,11,16,31,67
left30000_top125366.jpg,1,0,1,3,1,3,1,25,12,84
left30002_top17556.jpg,1,0,0,3,6,5,12,16,31,67
left30006_top121392.jpg,1,0,1,2,3,9,19,6,21,62
left30024_top76700.jpg,1,1,1,2,5,9,5,11,5,10
left30040_top165872.jpg,1,0,1,2,1,0,6,27,18,73
left30050_top126684.jpg,1,0,0,3,6,5,12,12,44,11
left30056_top158292.jpg,1,0,1,0,5,1,5,11,5,10
left30062_top141822.jpg,1,0,1,3,7,0,11,16,45,65
left30072_top104378.jpg,1,0,1,3,1,0,6,5,10,73
left30078_top162618.jpg,1,1,2,1,5,7,4,4,43,16
left30094_top125022.jpg,1,0,1,3,1,0,1,5,33,63
left30096_top43222.jpg,1,0,0,0,1,6,10,26,48,53
left30098_top30638.jpg,1,0,0,0,7,3,10,17,13,22
left30100_top68236.jpg,1,0,0,0,0,4,5,20,24,83
left30104_top122182.jpg,1,0,1,2,7,3,4,10,13,52
left30118_top53354.jpg,1,0,1,2,1,9,19,6,21,49
left30126_top63322.jpg,1,1,2,1,5,1,8,2,43,69
left30142_top135482.jpg,1,1,2,0,4,8,7,10,6,86
left30142_top21102.jpg,1,1,1,2,4,8,13,6,29,21
left30144_top108866.jpg,1,1,1,2,3,7,15,14,35,29
left30148_top39328.jpg,1,1,2,1,5,6,9,2,40,14
left30148_top84076.jpg,1,1,2,0,4,1,8,1,39,5
left30152_top7536.jpg,1,0,1,3,1,0,1,5,33,37
left30154_top110600.jpg,1,0,1,2,5,6,9,23,22,47
left30156_top70898.jpg,1,1,0,0,0,4,5,18,9,36
left30176_top22150.jpg,1,1,0,0,5,1,5,29,5,10
left30180_top102202.jpg,1,1,1,2,1,6,6,25,28,89
left30184_top17284.jpg,1,1,2,1,3,7,17,14,5,59
left30190_top68566.jpg,1,0,1,3,7,3,11,0,2,4
left30204_top11864.jpg,1,1,0,0,4,8,19,28,29,33
left30208_top154128.jpg,1,0,1,3,1,0,11,25,31,58
left30216_top168290.jpg,1,0,1,2,1,0,6,9,38,79
left30224_top168090.jpg,1,0,1,2,1,0,0,9,38,79
left30232_top136638.jpg,1,1,2,1,5,1,4,4,35,72
left30240_top157824.jpg,1,1,2,0,5,1,5,29,5,10
left30252_top30324.jpg,1,0,1,2,7,3,4,4,13,52
left30254_top37848.jpg,1,0,1,2,1,0,6,25,28,37
left30274_top27334.jpg,1,1,2,2,3,9,5,14,5,6
left30298_top132888.jpg,1,1,2,1,2,2,9,2,40,75
left30298_top85574.jpg,1,1,2,1,3,7,17,8,14,66
left30304_top118226.jpg,1,1,2,1,2,2,3,21,42,44
left30316_top134004.jpg,1,1,2,1,5,1,8,10,8,88
left30330_top10098.jpg,1,0,1,3,1,0,1,20,19,17
left30344_top49668.jpg,1,0,1,3,7,3,1,5,33,64
left30348_top35704.jpg,1,1,1,2,1,6,6,6,28,89
left30364_top31770.jpg,1,1,0,0,5,1,14,29,3,26
left30372_top65486.jpg,1,1,2,1,2,7,3,2,16,14
left30382_top48078.jpg,1,1,2,1,5,1,8,29,3,59
left30394_top61328.jpg,1,1,2,1,4,8,13,22,32,45
left30396_top5194.jpg,1,1,1,2,7,1,4,11,5,10
left30396_top70876.jpg,1,1,1,2,3,6,5,23,37,8
left30402_top25010.jpg,1,1,2,1,2,2,3,21,23,85
left30414_top27012.jpg,1,0,0,3,6,5,1,20,15,83
left30422_top162530.jpg,1,0,0,0,0,9,19,7,37,60
left30426_top122786.jpg,1,1,2,1,2,2,3,21,16,15
left30428_top139076.jpg,1,0,0,3,6,5,12,12,44,11
left30454_top70644.jpg,1,0,1,2,3,9,5,23,24,9
left30456_top176924.jpg,1,1,2,1,2,2,3,2,16,15
left30462_top185220.jpg,1,1,1,2,3,9,2,3,4,56
left30506_top150626.jpg,1,1,2,1,2,7,17,8,35,59
left30528_top195670.jpg,1,1,2,1,5,1,8,29,3,72
left30542_top112306.jpg,1,0,0,3,6,5,1,20,44,63
left30546_top163946.jpg,1,0,1,2,7,3,0,15,20,32
left30550_top8192.jpg,1,0,0,3,6,5,11,0,31,73
left30552_top120558.jpg,1,1,2,1,2,2,3,21,16,15
left30552_top64646.jpg,1,1,1,2,7,9,19,11,36,33
left30564_top25540.jpg,1,1,1,2,3,9,2,23,4,28
left30566_top118586.jpg,1,1,2,1,4,8,7,28,11,0
left30582_top16914.jpg,1,0,1,2,5,6,9,10,2,84
left30596_top7112.jpg,1,1,1,2,3,1,4,11,5,16
left30602_top46782.jpg,1,0,0,0,1,6,9,23,32,69
left30610_top155582.jpg,1,1,1,2,3,9,2,27,4,96
left30618_top25986.jpg,1,0,0,3,6,5,1,5,45,63
left30630_top117216.jpg,1,1,1,2,3,9,2,3,4,56
left30630_top25718.jpg,1,1,1,2,3,7,4,14,30,66
left30656_top31248.jpg,1,0,0,3,6,5,12,12,15,3
left30674_top116408.jpg,1,1,2,2,5,1,5,14,5,6
left30686_top124238.jpg,1,1,2,1,2,2,3,21,42,15
left30686_top54600.jpg,1,1,1,2,1,0,15,3,28,2
left30690_top99668.jpg,1,0,0,3,6,5,11,16,31,73
left30694_top39656.jpg,1,1,2,1,2,6,9,2,40,46
left30716_top46926.jpg,1,1,2,2,3,7,4,14,30,66
left30732_top26476.jpg,1,0,0,0,4,8,7,28,32,45
left30754_top127118.jpg,1,1,2,1,2,2,3,21,42,44
left30756_top135602.jpg,1,1,2,1,2,7,17,8,35,29
left30772_top91152.jpg,1,0,1,2,3,9,5,20,24,48
left30778_top121588.jpg,1,1,1,2,5,1,4,4,13,52
left30778_top162080.jpg,1,1,2,1,5,6,9,2,40,90
left30782_top116896.jpg,1,1,1,2,3,9,5,23,5,32
left30802_top112534.jpg,1,0,0,3,6,5,12,12,44,24
left30808_top26254.jpg,1,0,0,0,4,8,18,17,2,83
left30810_top161468.jpg,1,1,2,1,5,1,17,8,46,6
left30834_top101702.jpg,1,0,0,0,0,3,1,10,8,88
left30840_top111824.jpg,1,1,1,2,3,9,4,11,5,16
left30854_top129814.jpg,1,1,2,2,5,7,4,4,35,29
left30858_top94592.jpg,1,1,2,1,2,2,3,21,42,44
left30862_top131040.jpg,1,1,1,2,1,6,6,3,28,89
left30868_top104180.jpg,1,1,1,2,3,9,2,6,7,62
left30892_top120586.jpg,1,0,0,3,6,5,11,16,45,67
left30906_top78308.jpg,1,1,1,2,7,9,5,11,5,10
left30908_top14420.jpg,1,1,2,1,2,2,3,21,23,85
left30920_top159920.jpg,1,1,2,1,5,1,4,4,35,72
left30940_top167272.jpg,1,1,2,1,5,6,9,23,3,69
left30950_top45664.jpg,1,1,1,2,7,3,4,15,20,61
left30952_top136086.jpg,1,1,1,2,5,1,4,4,43,72
left30956_top102200.jpg,1,1,2,1,3,7,17,3,30,43
left30972_top102710.jpg,1,1,2,1,3,7,17,14,30,39
left30978_top79580.jpg,1,0,0,3,6,5,11,16,31,92
left30980_top68132.jpg,1,0,1,3,1,0,11,25,22,58
left30988_top102070.jpg,1,0,0,0,0,4,16,13,2,87
left30994_top27406.jpg,1,1,2,1,5,1,8,29,3,72
left31012_top27568.jpg,1,0,1,3,1,0,1,5,33,18
left31034_top10734.jpg,1,0,1,3,1,0,6,5,10,97
left31038_top178342.jpg,1,1,1,2,3,6,2,23,37,28
left31078_top53498.jpg,1,1,1,2,1,6,6,23,28,80
left31086_top17178.jpg,1,1,2,1,2,2,3,21,23,85
left31110_top62250.jpg,1,0,1,3,4,0,13,9,47,2
left31122_top134756.jpg,1,1,2,1,4,8,13,22,6,22
left31126_top111912.jpg,1,0,0,3,6,5,12,12,44,11
left31138_top108110.jpg,1,1,1,2,3,9,2,27,18,74
left31146_top9306.jpg,1,1,2,1,2,6,9,3,16,12
left31174_top16802.jpg,1,0,1,0,0,9,1,20,24,9
left31182_top119984.jpg,1,1,2,1,2,2,3,22,23,45
left31194_top18384.jpg,1,0,1,2,1,0,0,5,19,55
left31200_top10706.jpg,1,1,2,0,5,1,8,29,13,26
left31206_top84986.jpg,1,0,0,0,0,4,14,24,9,83
left31218_top13342.jpg,1,1,1,2,7,3,10,26,48,23
left31226_top11572.jpg,1,0,1,2,7,3,0,15,12,71
left31234_top122160.jpg,1,0,0,3,6,5,11,16,31,70
left31238_top128082.jpg,1,1,2,1,2,2,3,21,42,44
left31250_top54002.jpg,1,0,1,2,7,9,5,20,24,9
left31258_top114342.jpg,1,1,2,1,2,7,3,8,34,78
left31270_top134620.jpg,1,1,2,1,5,1,8,4,46,72
left31278_top123856.jpg,1,0,0,3,6,5,11,16,44,24
left31278_top74634.jpg,1,0,0,3,6,5,11,5,44,63
left31280_top153336.jpg,1,0,0,3,6,5,18,0,17,30
left31286_top124034.jpg,1,1,2,1,2,7,13,3,16,12
left31292_top149786.jpg,1,1,2,2,5,1,8,29,3,13
left31330_top118370.jpg,1,0,0,3,7,3,1,10,33,88
left31338_top67128.jpg,1,0,1,2,3,9,0,6,19,61
left31342_top25318.jpg,1,1,2,1,5,1,8,29,35,72
left31350_top9546.jpg,1,0,0,3,6,5,11,16,31,92
left31354_top76368.jpg,1,1,2,1,2,7,17,8,34,78
left31358_top62808.jpg,1,0,0,3,6,5,12,16,31,67
left31362_top4738.jpg,1,0,0,3,6,5,18,17,47,3
left31366_top107784.jpg,1,1,2,1,2,2,9,2,23,12
left31374_top123068.jpg,1,0,1,3,7,3,11,25,12,92
left3138_top86834.jpg,1,0,0,3,6,5,12,12,26,40
left31394_top125164.jpg,1,1,1,2,5,1,5,11,5,10
left31406_top64018.jpg,1,1,2,1,5,1,17,8,35,16
left31410_top150958.jpg,1,0,1,2,7,3,0,15,12,71
left31418_top109472.jpg,1,0,0,3,1,0,1,20,33,63
left31418_top131976.jpg,1,1,2,1,5,1,8,1,35,72
left31434_top8648.jpg,1,0,1,3,7,9,5,20,24,9
left31444_top121654.jpg,1,1,2,1,2,2,3,3,16,15
left31454_top148996.jpg,1,0,1,2,7,9,5,20,24,48
left31466_top104404.jpg,1,1,2,1,2,2,3,21,23,85
left31498_top7752.jpg,1,1,2,1,5,2,8,7,0,95
left31526_top63068.jpg,1,1,2,1,5,6,9,4,43,12
left31534_top126978.jpg,1,0,1,2,7,3,4,4,43,32
left31538_top68410.jpg,1,1,2,1,3,7,17,14,35,6
left31542_top72142.jpg,1,0,0,3,6,5,11,16,31,58
left31550_top133536.jpg,1,0,1,3,1,0,11,16,45,77
left31550_top92428.jpg,1,1,2,1,2,2,3,21,23,85
left31554_top120656.jpg,1,1,2,1,5,1,4,4,43,13
left31554_top48212.jpg,1,0,1,2,1,0,6,9,38,80
left31558_top21752.jpg,1,0,1,2,7,3,5,11,36,10
left31566_top63602.jpg,1,1,2,1,2,2,3,2,23,90
left31576_top73250.jpg,1,0,1,2,1,0,6,25,28,37
left31578_top108456.jpg,1,1,1,2,4,3,13,22,12,31
left31586_top13836.jpg,1,1,1,2,7,3,10,15,12,23
left31618_top57982.jpg,1,1,2,1,5,1,8,29,5,16
left31662_top112946.jpg,1,1,2,1,2,1,17,1,46,5
left31682_top72876.jpg,1,1,1,2,3,9,19,11,36,33
left31690_top160792.jpg,1,0,1,2,1,0,2,27,38,96
left31706_top159816.jpg,1,1,1,2,3,9,2,27,18,96
left31718_top65638.jpg,1,0,1,2,1,0,15,9,38,80
left31730_top110904.jpg,1,0,1,2,1,0,0,9,38,79
left31742_top37802.jpg,1,0,1,2,1,0,6,27,18,77
left31750_top113466.jpg,1,1,2,1,2,2,3,2,42,90
left31790_top104292.jpg,1,1,2,1,3,7,4,11,14,59
left31802_top64970.jpg,1,1,2,1,3,6,9,23,5,28
left31828_top26242.jpg,1,0,0,3,4,8,1,25,2,4
left31830_top71896.jpg,1,1,2,1,2,7,17,8,14,59
left31838_top141114.jpg,1,0,0,3,6,5,11,16,44,67
left31862_top114730.jpg,1,1,2,1,2,7,17,7,0,39
left31886_top108434.jpg,1,1,2,1,2,7,17,8,14,59
left31948_top157388.jpg,1,0,1,3,6,0,11,5,10,55
left31954_top113954.jpg,1,0,1,2,1,0,0,6,4,77
left31994_top11494.jpg,1,0,1,2,7,3,4,4,12,13
left31994_top164988.jpg,1,1,1,2,3,9,2,11,4,56
left31994_top53938.jpg,1,1,2,1,2,6,9,3,16,12
left31998_top68466.jpg,1,0,1,2,3,9,19,20,21,48
left32018_top26202.jpg,1,1,1,2,3,9,5,23,4,56
left32020_top144926.jpg,1,0,0,3,6,5,18,0,17,30
left32022_top56096.jpg,1,1,2,1,5,1,8,1,46,5
left32026_top36096.jpg,1,1,1,2,3,7,2,11,4,56
left32036_top19004.jpg,1,0,0,3,6,5,12,16,44,24
left32038_top125046.jpg,1,1,2,1,2,2,3,21,42,15
left32040_top61152.jpg,1,1,2,1,2,2,3,8,34,78
left32050_top122668.jpg,1,1,1,2,5,3,4,4,43,13
left32050_top152150.jpg,1,1,1,2,3,9,2,14,30,20
left32058_top177766.jpg,1,0,1,2,1,0,0,9,38,79
left32076_top141576.jpg,1,0,0,3,6,5,11,16,44,92
left32084_top85910.jpg,1,0,0,0,0,4,14,24,27,41
left32088_top118642.jpg,1,1,2,1,2,2,3,21,42,15
left32106_top75430.jpg,1,1,1,2,7,3,4,11,20,10
left32114_top73872.jpg,1,1,1,2,7,3,4,4,43,29
left32120_top15270.jpg,1,1,2,1,2,2,3,21,23,15
left32150_top16034.jpg,1,0,0,0,0,4,19,18,36,83
left32170_top77108.jpg,1,0,1,2,1,0,0,9,45,65
left32182_top19722.jpg,1,1,2,1,2,2,3,8,23,85
left32182_top83426.jpg,1,0,0,0,0,4,14,13,49,38
left32190_top18404.jpg,1,0,0,0,5,1,5,29,24,8
left32194_top74794.jpg,1,0,0,3,6,5,1,0,15,3
left32202_top61276.jpg,1,1,1,2,3,9,2,11,4,56
left32226_top99334.jpg,1,1,2,1,3,7,17,3,16,59
left3222_top31486.jpg,1,0,1,3,1,0,11,9,38,73
left32234_top89986.jpg,1,1,2,0,4,8,13,10,32,88
left32238_top22312.jpg,1,0,0,0,0,4,16,13,49,83
left32246_top111164.jpg,1,0,1,2,7,3,1,10,6,61
left32256_top20122.jpg,1,1,2,1,5,1,17,8,35,6
left32298_top163450.jpg,1,1,2,1,5,1,8,29,3,95
left32304_top9026.jpg,1,0,0,3,4,8,1,17,2,4
left32306_top75122.jpg,1,0,1,2,7,3,0,15,12,71
left32324_top94768.jpg,1,1,2,1,2,2,3,21,0,98
left32326_top110664.jpg,1,1,2,1,4,8,15,6,32,1
left32326_top42554.jpg,1,1,2,1,5,7,4,11,14,59
left32338_top10866.jpg,1,1,2,1,5,1,8,1,3,72
left32358_top146972.jpg,1,0,1,3,1,0,6,25,28,58
left32366_top73056.jpg,1,0,1,2,7,3,1,25,33,18
left32370_top153130.jpg,1,1,2,1,2,2,3,21,42,44
left32378_top10154.jpg,1,0,1,2,1,0,0,20,45,65
left32382_top20466.jpg,1,0,1,2,3,9,15,6,19,55
left32400_top12212.jpg,1,1,1,2,5,1,4,11,13,52
left32402_top154788.jpg,1,0,1,3,7,3,0,15,45,63
left32410_top92632.jpg,1,1,1,2,3,7,4,11,14,59
left32418_top22114.jpg,1,0,1,2,7,3,13,25,12,22
left32426_top72216.jpg,1,0,1,2,1,0,6,25,28,68
left32464_top84352.jpg,1,1,2,1,3,6,9,3,16,12
left32494_top128274.jpg,1,0,1,2,7,3,0,20,45,17
left32508_top65198.jpg,1,0,1,2,7,3,4,4,43,13
left32510_top5872.jpg,1,0,1,2,4,8,15,25,2,4
left32570_top67310.jpg,1,1,2,2,5,6,9,23,5,28
left32584_top194816.jpg,1,1,1,2,4,8,13,22,7,93
left32590_top179022.jpg,1,1,2,1,2,7,17,7,5,59
left32592_top14122.jpg,1,1,2,1,5,1,4,4,35,6
left32594_top77590.jpg,1,1,1,2,3,9,19,18,21,33
left32626_top71028.jpg,1,0,0,3,7,3,11,0,17,65
left32658_top106412.jpg,1,1,2,0,5,1,8,1,46,26
left32680_top114278.jpg,1,0,0,3,4,8,1,17,2,65
left32682_top113698.jpg,1,1,2,1,3,7,5,11,5,59
left32722_top76048.jpg,1,1,2,1,4,6,13,10,32,19
left32734_top105084.jpg,1,0,0,3,6,5,11,0,17,7
left32738_top156494.jpg,1,1,1,2,3,6,2,3,4,56
left32746_top55496.jpg,1,1,2,1,2,2,3,21,34,15
left32750_top24932.jpg,1,1,2,1,2,2,3,21,23,85
left32770_top17280.jpg,1,1,2,1,2,2,3,21,23,85
left32774_top117876.jpg,1,1,2,1,2,2,3,21,23,85
left32776_top139454.jpg,1,0,1,2,1,0,2,27,18,96
left32782_top72264.jpg,1,1,1,2,3,9,2,11,4,20
left32794_top157926.jpg,1,0,1,3,1,0,6,5,10,97
left32798_top131678.jpg,1,1,2,1,5,7,4,4,35,29
left32798_top60606.jpg,1,1,2,1,2,7,17,8,35,59
left32806_top153948.jpg,1,0,1,3,1,3,1,5,33,18
left32816_top137688.jpg,1,0,0,3,7,3,10,26,48,3
left32820_top106492.jpg,1,1,1,2,4,8,13,22,25,31
left32880_top21370.jpg,1,0,1,2,4,8,5,29,2,8
left32898_top10692.jpg,1,1,2,0,5,1,8,29,13,10
left32910_top110848.jpg,1,1,1,2,3,9,5,11,36,10
left32918_top12170.jpg,1,1,2,1,2,6,9,2,16,12
left32920_top112986.jpg,1,0,1,0,7,9,5,20,24,9
left32946_top115444.jpg,1,0,1,2,7,9,5,20,20,10
left32946_top64538.jpg,1,1,1,2,3,9,2,14,4,20
left32948_top157488.jpg,1,1,1,2,7,3,4,4,43,32
left32954_top124986.jpg,1,1,2,1,5,6,9,7,3,95
left32978_top97554.jpg,1,1,2,0,5,1,8,29,3,26
left32998_top123548.jpg,1,1,2,1,3,6,2,3,37,28
left33000_top86866.jpg,1,1,2,1,2,6,9,7,0,8
left33014_top148404.jpg,1,1,2,1,3,7,17,14,35,6
left33022_top146680.jpg,1,0,1,0,4,8,15,6,29,21
left33044_top107100.jpg,1,0,1,2,7,3,10,20,36,65
left33046_top63454.jpg,1,0,1,3,6,0,11,16,31,92
left33060_top10430.jpg,1,0,1,2,7,3,13,15,12,71
left33060_top113232.jpg,1,1,2,1,2,2,3,21,23,85
left33062_top83014.jpg,1,0,0,0,0,4,14,24,27,41
left33068_top137440.jpg,1,0,1,2,7,3,10,9,12,93
left33078_top25938.jpg,1,1,2,1,2,2,3,21,23,95
left33078_top99524.jpg,1,1,1,2,3,7,15,14,30,66
left33084_top95032.jpg,1,1,2,0,2,2,7,7,0,98
left33114_top24852.jpg,1,1,2,1,2,2,3,21,23,85
left33118_top80454.jpg,1,1,1,2,3,7,2,3,4,96
left33122_top44222.jpg,1,0,1,2,7,0,0,9,38,79
left33132_top112624.jpg,1,0,1,2,7,0,0,9,7,79
left33138_top106362.jpg,1,1,2,1,5,1,8,1,3,19
left33150_top178494.jpg,1,0,1,2,1,0,6,9,38,68
left33158_top27170.jpg,1,0,1,2,1,3,1,25,22,47
left33174_top126776.jpg,1,0,1,3,1,0,13,25,28,58
left33182_top120108.jpg,1,0,0,3,6,5,11,16,44,67
left33200_top122270.jpg,1,1,2,1,3,7,9,3,16,12
left33204_top84694.jpg,1,0,0,0,0,4,14,29,13,94
left33204_top85604.jpg,1,0,1,2,7,3,15,10,6,88
left33208_top75798.jpg,1,0,0,3,6,5,12,12,15,3
left3324_top18056.jpg,1,1,2,1,3,6,9,7,0,75
left3328_top5708.jpg,1,0,0,0,5,1,5,29,13,52
left33296_top113682.jpg,1,1,2,1,5,6,9,2,43,14
left33318_top73380.jpg,1,1,2,1,4,7,13,22,25,34
left33340_top181212.jpg,1,1,2,1,2,2,9,2,16,43
left33350_top16410.jpg,1,1,2,1,2,2,3,21,23,85
left33352_top104172.jpg,1,0,0,3,6,5,12,12,15,87
left33388_top9268.jpg,1,1,2,1,5,1,8,29,3,72
left33416_top144978.jpg,1,0,1,2,1,9,5,20,24,9
left33426_top60436.jpg,1,1,2,1,5,1,8,29,5,16
left33440_top16164.jpg,1,1,2,1,2,2,3,21,23,85
left33468_top24606.jpg,1,1,2,1,3,7,4,14,30,16
left33478_top153014.jpg,1,1,2,0,5,1,5,7,0,8
left33480_top95876.jpg,1,1,2,1,5,1,5,29,5,6
left33482_top49104.jpg,1,0,1,3,1,0,6,25,28,84
left33484_top111208.jpg,1,1,2,1,2,2,7,7,0,60
left33504_top58814.jpg,1,0,1,3,7,3,1,20,24,63
left33506_top95236.jpg,1,1,2,1,2,2,3,21,42,15
left33508_top70958.jpg,1,1,1,2,3,9,2,27,4,20
left33520_top57478.jpg,1,1,2,1,2,2,3,21,42,15
left33550_top123644.jpg,1,0,0,3,6,5,12,12,44,24
left33556_top14076.jpg,1,1,2,1,2,2,3,21,23,85
left33556_top169882.jpg,1,1,1,2,7,3,15,10,6,61
left33558_top59670.jpg,1,1,2,1,5,1,8,29,3,69
